name,born,died,url,spotify_id,spotify_related_artist_idsMary Anne à Beckett,1817,1863,https://en.wikipedia.org/wiki/Mary_Anne_%C3%A0_Beckett,,
Johann Ludwig Krebs,1713,1780,https://en.wikipedia.org/wiki/Johann_Ludwig_Krebs,5GnYnFuiUNc9n1O9qAE97L,3429:2939:1508:2325:2970:1662:1474:1414:3545:2665:1434:2973:2985:2894:959:3028
Johann Tobias Krebs,1690,1762,https://en.wikipedia.org/wiki/Johann_Tobias_Krebs,1B481DdPyWCeAVD4AHv6Fo,
Fritz Kreisler,1875,1962,https://en.wikipedia.org/wiki/Fritz_Kreisler,0HdNDZaNm7xLt18v9aWDfe,518:3003:2592:2306:1267:3427:3061:3181:2761
Ernst Krenek,1900,1991,https://en.wikipedia.org/wiki/Ernst_Krenek,7ABfksc6hkcvh4mo8qzL5A,3044:1543:3514:2989:50:1167:2694:195:2346:3264:2915:3497
Franz Krenn,1818,1897,https://en.wikipedia.org/wiki/Franz_Krenn,,
Conradin Kreutzer,1780,1849,https://en.wikipedia.org/wiki/Conradin_Kreutzer,2uANX5maiDPxEGHzRhn6Wk,2990:2866:2566:888:3414:1523:2807:2206:2969:236:1696:1289:454:1178:1119:2835:900
Rodolphe Kreutzer,1766,1831,https://en.wikipedia.org/wiki/Rodolphe_Kreutzer,7kuUCYoVimzj3EQnPAyD4l,2648:1971:3106:3085:2345:3251:2131:1241:1936:2937:2844:334
Adam Krieger,1634,1666,https://en.wikipedia.org/wiki/Adam_Krieger,5pFfkWTEPnLJ88RiF4EkAu,1962:827:304:2035:2429:3297:2998:456:1439:204:1033:139
Johann Philipp Krieger,1649,1725,https://en.wikipedia.org/wiki/Johann_Philipp_Krieger,5ke01K7paBubg3mKhFwtSp,3295:1402:3243:1313:456:2903:2964:2043:3521:2692:2374:1327:1646:639:2495:314:2639:2322
Johann Krieger,1651,1735,https://en.wikipedia.org/wiki/Johann_Krieger,0aib5Iyq66EHqHC8Egt6IY,2585:550:218:1521:807:1350:1962:1402:456:2650:2964:2903:1073:2035
Franz Krommer,1759,1831,https://en.wikipedia.org/wiki/Franz_Krommer,0QIh2G4Tu6jJSqnP03fpJW,3414:2887:3126:1119:2526:900:2680:2508:1936:2703:1178:3116:3370:658:1803:1091:1101:2835:2801:2042
Jean,1742,1790,https://en.wikipedia.org/wiki/Jean-Baptiste_Krumpholz,2ipBhKpOYqs6BbysLNGye6,
Gail Kubik,1914,1984,https://en.wikipedia.org/wiki/Gail_Kubik,1KCfRDCx4kXz8HgYHH1iT3,
Jan Křtitel Kuchař,1751,1829,https://en.wikipedia.org/wiki/Jan_K%C5%99titel_Kucha%C5%99,0brAaiwd7u7cb0M00GZxjR,
Joseph Küffner,1776,1856,https://en.wikipedia.org/wiki/Joseph_K%C3%BCffner,1vjOTzGKbZLOmo3rkaE1vJ,
Friedrich Kuhlau,1786,1832,https://en.wikipedia.org/wiki/Friedrich_Kuhlau,4yZL2ra98L6CezM2WkVbCE,2807:1119:2269:3116:2765:2967:3455:1101:3127:566:1476:1121:3138:508:3414:2835:2657:2342
Johann Kuhnau,1660,1722,https://en.wikipedia.org/wiki/Johann_Kuhnau,0Z38aqeqmuLRSksXEGOI0A,3295:1402:2322:1252:1646:2903:1327:3328:620:801:1313:309:1076:314:2974:3420:2885:1648:3152
August Kühnel,1645,1700,https://en.wikipedia.org/wiki/August_K%C3%BChnel,5k2p0kc45jmsmziYxeKACq,
Theodor Kullak,1818,1882,https://en.wikipedia.org/wiki/Theodor_Kullak,4iWygzd3MSkdspiudIF5b9,1768:2967:1970:134:1211:1880:2296:1546:1849:497:215:2219:1171:442
Eduard Künneke,1885,1953,https://en.wikipedia.org/wiki/Eduard_K%C3%BCnneke,5lP2uOb8BNFPjtjuiarVAL,580:3096:2105
Friedrich Ludwig Aemilius Kunzen,1761,1817,https://en.wikipedia.org/wiki/F.L.%C3%86._Kunzen,1LhBx5ZbpCMXKUgZOoE4kM,3519:17
Robert Kurka,1921,1957,https://en.wikipedia.org/wiki/Robert_Kurka,5tufL71cAARInfiGe0PXSq,3129:2405:530:2834:1875:1418:1096:735:2883:2378
Karol Kurpiński,1785,1857,https://en.wikipedia.org/wiki/Karol_Kurpi%C5%84ski,6zDvIIRdMcxOU167gnxqt7,
Johann Sigismund Kusser,1660,1727,https://en.wikipedia.org/wiki/Johann_Sigismund_Kusser,0I8AymwgX1fn4hXkI5Bi1a,2664:1755:1443:1646:1890:3152:647:2322:1076:1351:2057:3328:620:3016:3387:2885:3420:2396
Toivo Kuula,1883,1918,https://en.wikipedia.org/wiki/Toivo_Kuula,2QEZLBp41V3t2Ua0bNIiBG,2413:2300:2398:2412:1981:2587
Elisabeth Kuyper,1877,1953,https://en.wikipedia.org/wiki/Elisabeth_Kuyper,,
Michel de La Barre,1675,1745,https://en.wikipedia.org/wiki/Michel_de_La_Barre,71ZZf7ZCuVjIY0dem0oosx,218:639:3349:980:3521:2692:1434:2330:788:3184:418:2939:1330:1252
Louis de La Coste,1675,1750,https://en.wikipedia.org/wiki/Louis_de_La_Coste,3M9tUl3qSYuu0mf4vgJClF,
Adrien de La Fage,1801,1862,https://en.wikipedia.org/wiki/Adrien_de_La_Fage,,
Nicolas de La Grotte,1530,1600,https://en.wikipedia.org/wiki/Nicolas_de_La_Grotte,2Ovo8sSGSausD5NVBCJ5R5,696:2225:2435:3317:423:3322
Élisabeth Jacquet de La Guerre,1659,1729,https://en.wikipedia.org/wiki/%C3%89lisabeth_Jacquet_de_La_Guerre,2mIU8f4NWYIEYkhE8gBkJq,1076:620:2322:1252:3328:980:1571:2664:1755:896:2931:1461:1163:644
George de La Hèle,1547,1586,https://en.wikipedia.org/wiki/George_de_La_H%C3%A8le,2Qa6QS37GQ903rc2tRi5PA,2652:1176
Alfred La Liberté,1882,1952,https://en.wikipedia.org/wiki/Alfred_La_Libert%C3%A9,,
John La Montaine,1920,2013,https://en.wikipedia.org/wiki/John_La_Montaine,7zaYpZWegD1yCU3018l9E2,2984
Pierre de La Rue,1452,1518,https://en.wikipedia.org/wiki/Pierre_de_La_Rue,1vGyX3JUgCfVuPDOqlUA6m,803:1301:2555:1250:3033:3035:3303:1865:63:1318:3469:1398:1614:893:1481:968
Théodore Labarre,1805,1870,https://en.wikipedia.org/wiki/Th%C3%A9odore_Labarre,4FVL4qrLunUwPmVmXTl5ZG,1238:1596:1772:633:608:1630
Marcel Labey,1875,1968,https://en.wikipedia.org/wiki/Marcel_Labey,,
Carl Lachmund,1853,1928,https://en.wikipedia.org/wiki/Carl_Lachmund,,
Franz Paul Lachner,1803,1890,https://en.wikipedia.org/wiki/Franz_Lachner,3WTI4rpJrtBnry5ALqFKwk,2206:2866:2566:3476:2807:3414:1121:1696:236:1119:3370:454:1977:658:3489:2131:1411
Ignaz Lachner,1807,1895,https://en.wikipedia.org/wiki/Ignaz_Lachner,2K024xLePLxJbrNG4zVW7w,2827:2981:2844:1936:3106:2345:1326:2648:334:2937
Ludwig Wenzel Lachnith,1746,1820,https://en.wikipedia.org/wiki/Ludwig_Wenzel_Lachnith,78TGjRrvAmKrdKV37w9gZs,
Louis Lacombe,1818,1884,https://en.wikipedia.org/wiki/Louis_Lacombe,3kg6Kt2FkIsJKesN5S2IBd,
Paul Lacome,1838,1920,https://en.wikipedia.org/wiki/Paul_Lacome,3YGUMOHdNZCeWWo5ltibZi,
Bernard Germain Étienne de la Ville,1756,1825,https://en.wikipedia.org/wiki/Bernard_Germain_de_Lac%C3%A9p%C3%A8de,,
Paul,1877,1944,https://en.wikipedia.org/wiki/Paul_Ladmirault,3Isy6kedDrgPYoTS1dazA9,
László Lajtha,1892,1963,https://en.wikipedia.org/wiki/L%C3%A1szl%C3%B3_Lajtha,06uTVIeV9P3HRhxEW06Ucb,2109:2878:1835:231:1620
Édouard Lalo,1823,1892,https://en.wikipedia.org/wiki/%C3%89douard_Lalo,4kWXpaUAQNnuCcaPiwFYW1,2401
José Ángel Lamas,1775,1814,https://en.wikipedia.org/wiki/Jos%C3%A9_%C3%81ngel_Lamas,7dkGwnHKS9hrkleLmHHRU9,
Joseph Lamb,1887,1960,https://en.wikipedia.org/wiki/Joseph_Lamb,4Ixy8zpU0z9hc8CYYdjdzj,612:1922
Walter Lambe,1450,1504,https://en.wikipedia.org/wiki/Walter_Lambe,0ZRARb96LCZMtJms6IRycS,3313:1854:1069:1477:2704:2690:2098:2351:1356:1751:2983:1428:1275
Charles Lucien Lambert,1828,1896,https://en.wikipedia.org/wiki/Charles_Lucien_Lambert,0tYHTqtifY0akoJTObVGFi,
Constant Lambert,1905,1951,https://en.wikipedia.org/wiki/Constant_Lambert,6G0VPlRmFMIKlqdDZGWuLs,3129:1875:735:621
Michel Lambert,1610,1696,https://en.wikipedia.org/wiki/Michel_Lambert,6DIgXovySNbDB3K5lTtUKT,
Joan Lamote de Grignon,1872,1949,https://en.wikipedia.org/wiki/Joan_Lamote_de_Grignon,6HbQ2TTQkz8XkGfKQuIZrJ,
Ricard Lamote de Grignon,1899,1962,https://en.wikipedia.org/wiki/Ricard_Lamote_de_Grignon,2iWTa2fPF7lr7fdF1pnwC7,
John Frederick Lampe,1703,1751,https://en.wikipedia.org/wiki/John_Frederick_Lampe,6JQhcUhcnvyKIsK2XSqjnK,
John Lanchbery,1923,2003,https://en.wikipedia.org/wiki/John_Lanchbery,1jTGEPwF0gLRP3CymrK1z5,
Stefano Landi,1587,1639,https://en.wikipedia.org/wiki/Stefano_Landi,5838e3CrmiYomHCQUiZOSP,2417:420:2322:1337:3328:1066:1148:1373:959:3360:1643:304:947:644:2894
Francesco Landini,1335,1397,https://en.wikipedia.org/wiki/Francesco_Landini,4yvZ9OueU8lXBhmon7qswI,1250:2555:547:1301:63:3303:3035:2061:3033:2727:803
Marcel Landowski,1915,1999,https://en.wikipedia.org/wiki/Marcel_Landowski,5GShGmshEQKjNzA3q1s8j4,300:1736:3200:1916:3353:1819:2660:186:3434
Guillaume Landré,1905,1968,https://en.wikipedia.org/wiki/Guillaume_Landr%C3%A9,,
Benjamin Johnson Lang,1837,1909,https://en.wikipedia.org/wiki/Benjamin_Johnson_Lang,,
Hans Lang,1897,1968,https://en.wikipedia.org/wiki/Hans_Lang_(German_composer),16EHWDKF84qijoXDQCMUKZ,
Hans Lang,1908,1992,https://en.wikipedia.org/wiki/Hans_Lang_(Austrian_composer),16EHWDKF84qijoXDQCMUKZ,
Margaret Ruthven Lang,1867,1972,https://en.wikipedia.org/wiki/Margaret_Ruthven_Lang,2CspqzckzRAhOI4woLARHE,
Peter Erasmus Lange,1850,1926,https://en.wikipedia.org/wiki/Peter_Erasmus_Lange-M%C3%BCller,3t7cjTu6nv6aIttnHn4aaH,526
Rued Langgaard,1893,1952,https://en.wikipedia.org/wiki/Rued_Langgaard,4YPaMsUmHMZg2nTZE6iEXg,3138:3532:763:2657:1586:1726:976:3291:3458:437:264:2667:1713:716:363:1999:1038:3279
Jean Langlais,1907,1991,https://en.wikipedia.org/wiki/Jean_Langlais,4O8EGydL6ABgETz11eqPFG,1254:1261
Honoré Langlé,1741,1807,https://en.wikipedia.org/wiki/Honor%C3%A9_Langl%C3%A9,,
Nicholas Lanier,1588,1666,https://en.wikipedia.org/wiki/Nicholas_Lanier,2il1Ck3m5W5MdAfPBrqqbr,1853:944:886:1064:1337:644:1433:2814:420:1506:2639:1373
Colinet de Lannoy,1476,1497,https://en.wikipedia.org/wiki/Colinet_de_Lannoy,,
Arnold de Lantins,1423,1432,https://en.wikipedia.org/wiki/Arnold_de_Lantins,5OlYB7uBcNtQa97MQlM7N2,745:2099:2076:1069:1428:594:1751:1477:2126:845:2690:2704:2798:1036:1004:3034
Hugo de Lantins,1420,1430,https://en.wikipedia.org/wiki/Hugo_de_Lantins,1qh7KK3JPKCGXZImakBVlR,2098:3034:745:1428:2076:2373:2126
Isidore de Lara,1858,1935,https://en.wikipedia.org/wiki/Isidore_de_Lara,,
Lars,1908,1986,https://en.wikipedia.org/wiki/Lars-Erik_Larsson,05Am7rOfCvNggzIEeAhbiV,
Eduard Lassen,1830,1904,https://en.wikipedia.org/wiki/Eduard_Lassen,6TfJPVKarWj9mOLXKoGRRO,1992:3232:1311
Orlande de Lassus,1532,1594,https://en.wikipedia.org/wiki/Orlande_de_Lassus,66hSfMemmixjY58p7KcTV6,
William P,1917,2004,https://en.wikipedia.org/wiki/William_P._Latham,03OJng7chERznDoCDfH0J4,
Gaetano Latilla,1711,1788,https://en.wikipedia.org/wiki/Gaetano_Latilla,7sFopz1ZqUjtiT6DEnC0og,580
Jean de Latre,1510,1569,https://en.wikipedia.org/wiki/Jean_de_Latre,2wd9h7SlrkxFYpRrJcS4CY,
Felice Lattuada,1882,1962,https://en.wikipedia.org/wiki/Felice_Lattuada,3tHGoMkTiwS56Xvtwg8bwz,
Wolff Jakob Lauffensteiner,1676,1754,https://en.wikipedia.org/wiki/Wolff_Jakob_Lauffensteiner,3PHgL0ZcW65DynLtKiz21z,944:1506:2814
Armas Launis,1884,1959,https://en.wikipedia.org/wiki/Armas_Launis,5XKoYU7xradPfyEL3E2kxD,2072
Franz Lauska,1764,1825,https://en.wikipedia.org/wiki/Franz_Lauska,,
Angelo Francesco Lavagnino,1909,1987,https://en.wikipedia.org/wiki/Angelo_Francesco_Lavagnino,3HJ3b7itrWRQypXMwJA0gc,552
Calixa Lavallée,1842,1891,https://en.wikipedia.org/wiki/Calixa_Lavall%C3%A9e,3o4KnqdFIk13jlITtvetqY,2587:892:2439:1121:3092:633:2586:3210:2409
Lewis Henry Lavenu,1818,1859,https://en.wikipedia.org/wiki/Lewis_Henry_Lavenu,,
Marc Lavry,1903,1967,https://en.wikipedia.org/wiki/Marc_Lavry,1FNSqXGM9P5p5sItvo4x5f,341:2842
Henry Lawes,1595,1662,https://en.wikipedia.org/wiki/Henry_Lawes,6XTlXf16Fu2YB4dOq73q3e,1148:3416:2736:729:422:2084:3068:3360:3342:1433:1643:1064
William Lawes,1602,1645,https://en.wikipedia.org/wiki/William_Lawes,0Gxz996oqVXdiI7GGdR15B,3190:1839:1208:3431:1083:3270:1434:1563:586:1491:3217:974:1468:2331:2329:2227:3269:1903
Francesco de Layolle,1492,1540,https://en.wikipedia.org/wiki/Francesco_de_Layolle,,
Filip Lazăr,1894,1936,https://en.wikipedia.org/wiki/Filip_Laz%C4%83r,1MXTS5btAFwN1ybNFGfKuC,
Henri Lazarof,1932,2013,https://en.wikipedia.org/wiki/Henri_Lazarof,0n8nEnmXS06BzuYLyBMalU,3044:2853:3049:2694:1309:1305:1167:2405:2318:1762
Sylvio Lazzari,1857,1944,https://en.wikipedia.org/wiki/Sylvio_Lazzari,2ZdoyePipnpYDfT3z37F6D,472:35:1615:1183:3162:299
Simon Le Duc,1742,1777,https://en.wikipedia.org/wiki/Simon_Le_Duc,5Q1PeiIwAAoa2H14f48weG,
Paul Le Flem,1881,1984,https://en.wikipedia.org/wiki/Paul_Le_Flem,0ye0PkBIfUng7v2Ny7w8Xh,1260:231:996:3353:1620
Dorian Le Gallienne,1915,1963,https://en.wikipedia.org/wiki/Dorian_Le_Gallienne,1yn0qvtXhh84gFGuAKWKyF,1837
Claude Le Jeune,1530,1600,https://en.wikipedia.org/wiki/Claude_Le_Jeune,69QpU3oxl7zFDtfmWij4dn,1741:2483:1080:1761:3447:2474:1751:3286:1627:3464:2460:1230:968:2622:1095:197:3183
Gaspard Le Roux,1660,1707,https://en.wikipedia.org/wiki/Gaspard_Le_Roux,5Zxq9sVPfDW7B7gE7Nmlyg,1076:1252:620:980:2057:2333:644:1163:1571:1755:2931:3420:1172:1123:346
Adrian Le Roy,1520,1598,https://en.wikipedia.org/wiki/Adrian_Le_Roy,1EuUyAuuWp5BU1DYsZZuOx,1428:2098:2085
Jean,1760,1837,https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Le_Sueur,2ipBhKpOYqs6BbysLNGye6,
Nicolas Lebègue,1631,1702,https://en.wikipedia.org/wiki/Nicolas_Leb%C3%A8gue,7MhAXRfez8yGER5L0kn6nl,725:2669:2594:1040:2461:644:714:1186:1076
Firmin Lebel,1540,1573,https://en.wikipedia.org/wiki/Firmin_Lebel,,
Francesca Lebrun,1756,1791,https://en.wikipedia.org/wiki/Francesca_Lebrun,,
Ludwig August Lebrun,1752,1790,https://en.wikipedia.org/wiki/Ludwig_August_Lebrun,2AE8gL2coke38ug6AQFA57,1696:1789:1936:2981:2206:764:1326:3106:633:3491:3489:1012:334:3085:2866:1977
Paul,1863,1920,https://en.wikipedia.org/wiki/Paul-Henri-Joseph_Lebrun,3Isy6kedDrgPYoTS1dazA9,
Jean,1697,1764,https://en.wikipedia.org/wiki/Jean-Marie_Leclair,2ipBhKpOYqs6BbysLNGye6,
Jean,1703,1777,https://en.wikipedia.org/wiki/Jean-Marie_Leclair_the_younger,2ipBhKpOYqs6BbysLNGye6,
Alexandre Charles Lecocq,1832,1918,https://en.wikipedia.org/wiki/Alexandre_Charles_Lecocq,3BaPrlKNG1O3l1mHy7IEJh,2195:1251:1488:1772:2855:2682:3509:1237:1596:663:2364:2582:2342
Ernesto Lecuona,1895,1963,https://en.wikipedia.org/wiki/Ernesto_Lecuona,4Gd1JXQVbYicIeo2bDNHwL,
George Alexander Lee,1802,1851,https://en.wikipedia.org/wiki/George_Alexander_Lee,1OcJwSuQ6hdE4v2ZWE4pQM,
Benjamin Lees,1924,2010,https://en.wikipedia.org/wiki/Benjamin_Lees,0MoakFGq2g7LHZtyLFY4Go,2230:1272:430:2405:835
Ton de Leeuw,1926,1996,https://en.wikipedia.org/wiki/Ton_de_Leeuw,2b4KTbgGqZ32WiXO7jRXcs,2261:332:1320:2968
Charles Édouard Lefebvre,1843,1917,https://en.wikipedia.org/wiki/Charles-Edouard_Lefebvre,2qULWHXymuFfAHeFNfFFls,
Louis James Alfred Lefébure,1817,1869,https://en.wikipedia.org/wiki/Louis_James_Alfred_Lef%C3%A9bure-W%C3%A9ly,522Ko61JTcOSUc9kN41s7n,81:1686:1568:2094:695:670:1149:2633
Jean,1763,1829,https://en.wikipedia.org/wiki/Jean-Xavier_Lef%C3%A8vre,2ipBhKpOYqs6BbysLNGye6,
Victor Legley,1915,1994,https://en.wikipedia.org/wiki/Vic_Legley,5vQke57YU8FnWcAhQaBej5,
Luigi Legnani,1790,1877,https://en.wikipedia.org/wiki/Luigi_Legnani,00QON3pk4A1xgS0BYc2Z0R,932:66:2800
Guillaume Legrant,1405,1449,https://en.wikipedia.org/wiki/Guillaume_Legrant,,
Johannes Legrant,1420,1440,https://en.wikipedia.org/wiki/Johannes_Legrant,4Jby1oSjRtsWbrGqJTDV9D,
Giovanni Legrenzi,1626,1690,https://en.wikipedia.org/wiki/Giovanni_Legrenzi,1XSw1Dvxa5nFsByuRWO0dN,2322:3328:204:877:3270:974:947:2332:2043:2732:418:3169:915:3295:2250:620:629
Joseph Legros,1739,1793,https://en.wikipedia.org/wiki/Joseph_Legros,,
Franz Lehár,1870,1948,https://en.wikipedia.org/wiki/Franz_Leh%C3%A1r,3O3SOoPYtUSjajTdIag0nT,1938:485:2557:3161:3149:1389:3181:84:1292
Liza Lehmann,1862,1918,https://en.wikipedia.org/wiki/Liza_Lehmann,3weWRkqBpydz7J6YCjLSdA,1107:3289:1939:1675
René Leibowitz,1913,1972,https://en.wikipedia.org/wiki/Ren%C3%A9_Leibowitz,0XIdXIXGsrXFu3DIVnOYTr,
Jón Leifs,1899,1968,https://en.wikipedia.org/wiki/J%C3%B3n_Leifs,4AbbeRo7y2r9qnXXOwMArE,3069:2660:1167:3044:2694:2649:3542:3205:3291:2093:2883
Walter Leigh,1905,1942,https://en.wikipedia.org/wiki/Walter_Leigh,6kaLG5ztLRlP0dQR47tGv2,
Kenneth Leighton,1929,1988,https://en.wikipedia.org/wiki/Kenneth_Leighton,4KNbrQQ9B1wRB4asKMQUfj,1018:2908:2786:621:1832:535:1726:1303:1875:3458:3418:3008:2989:231:766:264:1862:763:3019
William Leighton,1565,1622,https://en.wikipedia.org/wiki/William_Leighton,,
Guillaume Lekeu,1870,1894,https://en.wikipedia.org/wiki/Guillaume_Lekeu,0RXh5D9kovOKCElugtIMeW,2562:1211:134:1935:2765:2682:1777:1970:2296:215:2304:3211:1608:2282:442:1546:3279
Edwin Lemare,1866,1934,https://en.wikipedia.org/wiki/Edwin_Lemare,4yCkfBuY5jbDGcXWCTKKme,1993:1568:647:2847:1238:3241:1254:3366:1722:1686
Lorenz Lemlin,1495,1549,https://en.wikipedia.org/wiki/Lorenz_Lemlin,7hG2NyLor8kVu0PVBJbTpV,
Jacques,1823,1881,https://en.wikipedia.org/wiki/Jacques-Nicolas_Lemmens,4RN2vlFWepLa46qQIU2PHs,448
Jean,1751,1796,https://en.wikipedia.org/wiki/Jean-Baptiste_Lemoyne_(composer),2ipBhKpOYqs6BbysLNGye6,
Erwin Lendvai,1882,1949,https://en.wikipedia.org/wiki/Erwin_Lendvai,,
Alfonso Leng,1894,1974,https://en.wikipedia.org/wiki/Alfonso_Leng,54xzMqSueBkIGu7o58ikzQ,
Julius Lenzberg,1878,1956,https://en.wikipedia.org/wiki/Julius_Lenzberg,73EU2nPeYoxkINYc6JuDku,697
Leonardo Leo,1694,1744,https://en.wikipedia.org/wiki/Leonardo_Leo,3Djlcznke8jkfjm2hm4q4Z,3328:1491:2939:102:2955:959:2956:1538:2642:2227:3270:3217:2322:915:2464:1068:1257:1582
Isabella Leonarda,1620,1704,https://en.wikipedia.org/wiki/Isabella_Leonarda,7CYhSKemoZlnnv4yS12U2T,1461:346:865:2322:2340:947:2664:3328:2931:1429:1327:2057:401:3295:1646:2895:1647:2903
Ruggiero Leoncavallo,1857,1919,https://en.wikipedia.org/wiki/Ruggiero_Leoncavallo,,
Franco Leoni,1864,1949,https://en.wikipedia.org/wiki/Franco_Leoni,4mmW89knHmKa1RgzldhLHK,
Léonin,1150,1201,https://en.wikipedia.org/wiki/L%C3%A9onin,6Evn9uslhCQO9UoagwGVDZ,2647:3377:1004:2671:1889:3362:2336:1250:2474:2555:409:1036:1785
Mykola Leontovych,1877,1921,https://en.wikipedia.org/wiki/Mykola_Leontovych,6lBN3Tzt61u8i9AJoAhKzF,1516
Leopold I,1640,1705,"https://en.wikipedia.org/wiki/Leopold_I,_Holy_Roman_Emperor",2G3ltUHyeDQNoIlThl8Cey,
Wassili Leps,1870,1942,https://en.wikipedia.org/wiki/Wassili_Leps,,
Xavier Leroux,1863,1919,https://en.wikipedia.org/wiki/Xavier_Leroux,69gO6N3h4jWo34gHfhCfu8,
Theodor Leschetizky,1830,1915,https://en.wikipedia.org/wiki/Theodor_Leschetizky,6VEp34NrMXFNzr2TzNrjS9,
Henry Leslie,1822,1896,https://en.wikipedia.org/wiki/Henry_David_Leslie,2nMX0aF2cM3poUQviNdyRy,
Franciszek Lessel,1780,1838,https://en.wikipedia.org/wiki/Franciszek_Lessel,211oxde29nTB7GOUFfrww6,
Oscar Levant,1906,1972,https://en.wikipedia.org/wiki/Oscar_Levant,0cXLIzzlld2GM0hBiYWzdV,1549:3421
Richard Leveridge,1670,1758,https://en.wikipedia.org/wiki/Richard_Leveridge,0hZdHuGa0j4ebePkBXepgY,993:1583:1820
David Lewin,1933,2003,https://en.wikipedia.org/wiki/David_Lewin,01Y5pGbB7FJz1ol9Roovn1,2261:2299:2963
Ignace Leybach,1817,1891,https://en.wikipedia.org/wiki/Ignace_Leybach,0SOI2NOHJaTvb3v9VpvMGD,
Georg Dietrich Leyding,1664,1710,https://en.wikipedia.org/wiki/Georg_Dietrich_Leyding,6EdakEiew8csvaIQ4VJfIT,2730:2980:3120:1960:801:2414:3295:1953:1740
Jean Lhéritier,1480,1551,https://en.wikipedia.org/wiki/Jean_L%27Heritier,2B47viaNNY8yKE4p2pMbaa,1047:1889:3317:1019:2474:2515:3447:3464:1741:962:1077:2460:3167:3053:2124:3224
Fran Lhotka,1883,1962,https://en.wikipedia.org/wiki/Fran_Lhotka,083s5zJwqm6klZ4QBR43SE,2214:2634
Reginaldus Libert,1425,1435,https://en.wikipedia.org/wiki/Reginaldus_Libert,6sXeJ0JjcrfPxOgsXDqXWq,
Johann Georg Lickl,1769,1843,https://en.wikipedia.org/wiki/Johann_Georg_Lickl,2zFNHV1qdCx0EQfktLijvB,1500
Cristiano Giuseppe Lidarti,1730,1795,https://en.wikipedia.org/wiki/Cristiano_Giuseppe_Lidarti,,
Jorge Liderman,1957,2008,https://en.wikipedia.org/wiki/Jorge_Liderman,0vnqWO6qwc1K0cdQ9o74hB,
Ingvar Lidholm,1921,2017,https://en.wikipedia.org/wiki/Ingvar_Lidholm,3kiihzsKyiHwkTDMW6gAQY,2003:2204:2264:520:264:119
Peter Lieberson,1946,2011,https://en.wikipedia.org/wiki/Peter_Lieberson,5AbDKyPvzPAVO7Nvxfpz1z,2288
Rolf Liebermann,1910,1999,https://en.wikipedia.org/wiki/Rolf_Liebermann,73ut3sAvNEgXKn7SG4rggk,3049:1982:2644:1161:3386:2558:1309
Clement Liebert,1433,1454,https://en.wikipedia.org/wiki/Clement_Liebert,,
Thurlow Lieurance,1878,1963,https://en.wikipedia.org/wiki/Thurlow_Lieurance,4lHAWXSm7mCp7IxtEmISXY,
György Ligeti,1923,2006,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Ligeti,1zb5zmIuX2lTbzcn7YeQlg,708:532:3145:2422:1360:3504:3164
Douglas Lilburn,1915,2001,https://en.wikipedia.org/wiki/Douglas_Lilburn,4H2yWJyi4ZSNoacoEbiAzQ,3044:1167:2694:3497:1737:3514
Ingemar Liljefors,1906,1981,https://en.wikipedia.org/wiki/Ingemar_Liljefors,0WpOWQjSp0SUahWLewul4j,
Ruben Liljefors,1871,1936,https://en.wikipedia.org/wiki/Ruben_Liljefors,6iAvfgwreL01didt8iCUNn,2135:1772:3138:1631:1602:3187:2878:566:2202:2765:2987:2657
Giuseppe Lillo,1814,1863,https://en.wikipedia.org/wiki/Giuseppe_Lillo,15P3fnVfX9DC8l5j3l9Js5,
Adrien Limagne,1821,1891,https://en.wikipedia.org/wiki/Draft:Adrien_Limagne,,
Johannes de Limburgia,1408,1431,https://en.wikipedia.org/wiki/Johannes_de_Limburgia,,
Armand Limnander,1814,1892,https://en.wikipedia.org/wiki/Armand_Limnander,,
Paul Lincke,1866,1946,https://en.wikipedia.org/wiki/Paul_Lincke,6ULq0jbPE6etOVrqt0TYHJ,2681:2700
Oskar Lindberg,1887,1955,https://en.wikipedia.org/wiki/Oskar_Lindberg_(composer),4K1eUPpA3wqJdtiruNQnTs,2776:2003:2883:277:705:3301:566:3138:1254:1251:264:2657:1713:1:3418:1921
Adolf Fredrik Lindblad,1801,1878,https://en.wikipedia.org/wiki/Adolf_Fredrik_Lindblad,1A7DrzPPBSXUDjyxWC5Dkn,1880:134:1171:1211:497:1970:1849:3279:215:1768:2967:2356
Otto Lindblad,1809,1864,https://en.wikipedia.org/wiki/Otto_Lindblad,0IzdebWHf3BbJ37fSz1hKj,3092:2003:2202:1105
Bo Linde,1933,1970,https://en.wikipedia.org/wiki/Bo_Linde,5vp0kmBMhnq1wmVoXUfFaF,735:3019:1303:1809:3008:2264
Eugen Lindner,1858,1915,https://en.wikipedia.org/wiki/Eugen_Lindner,,
Peter Joseph von Lindpaintner,1791,1856,https://en.wikipedia.org/wiki/Peter_Josef_von_Lindpaintner,2Ss2vOp5EBcC1ZEgGbQvSx,2866:1696:2131:454:236:3476:3489:2566:1121:888:1789:2355:2740:1012:2807:3414
Thomas Linley the elder,1733,1795,https://en.wikipedia.org/wiki/Thomas_Linley_the_elder,,
Thomas Linley the younger,1756,1778,https://en.wikipedia.org/wiki/Thomas_Linley_the_younger,,
George Linley,1798,1865,https://en.wikipedia.org/wiki/George_Linley,,
