name|born|died|url|era
Pietro Auletta|1698|1771|https://en.wikipedia.org/wiki/Pietro_Auletta|Baroque-Classical
Tor Aulin|1866|1914|https://en.wikipedia.org/wiki/Tor_Aulin|Romantic-era
Valborg Aulin|1860|1928|https://en.wikipedia.org/wiki/Valborg_Aulin|Romantic-era
Georges Auric|1899|1983|https://en.wikipedia.org/wiki/Georges_Auric|Unknown
Dorothea Austin|1921|2011|https://en.wikipedia.org/wiki/Dorothea_Austin|Unknown
Frederic Austin|1872|1952|https://en.wikipedia.org/wiki/Frederic_Austin|Unknown
Charles Avison|1709|1770|https://en.wikipedia.org/wiki/Charles_Avison|Baroque-Classical
Giuseppe Avitrano|1670|1756|https://en.wikipedia.org/wiki/Giuseppe_Avitrano|Baroque-Classical
Pedro António Avondano|1714|1782|https://en.wikipedia.org/wiki/Pedro_Ant%C3%B3nio_Avondano|Unknown
Slavko Avsenik|1929|2015|https://en.wikipedia.org/wiki/Slavko_Avsenik|Unknown
Aaron Avshalomov|1894|1965|https://en.wikipedia.org/wiki/Aaron_Avshalomov|Unknown
Jacob Avshalomov|1919|2013|https://en.wikipedia.org/wiki/Jacob_Avshalomov|Unknown
Daniel Ayala Pérez|1906|1975|https://en.wikipedia.org/wiki/Daniel_Ayala_P%C3%A9rez|Unknown
Héctor Ayala|1914|1990|https://en.wikipedia.org/wiki/Hector_Ayala|Unknown
Nat Ayer|1887|1952|https://en.wikipedia.org/wiki/Nat_Ayer|Unknown
Florence Aylward|1862|1950|https://en.wikipedia.org/wiki/Florence_Aylward|Unknown
Frederick Ayres|1876|1926|https://en.wikipedia.org/wiki/Frederick_Ayres|Unknown
Artemi Ayvazyan|1902|1975|https://en.wikipedia.org/wiki/Artemi_Ayvazyan|Unknown
Filippo Azzaiolo|1557|1569|https://en.wikipedia.org/wiki/Filippo_Azzaiolo|Renaissance
Kees van Baaren|1906|1970|https://en.wikipedia.org/wiki/Kees_van_Baaren|Unknown
Milton Babbitt|1916|2011|https://en.wikipedia.org/wiki/Milton_Babbitt|Unknown
William Babell|1690|1723|https://en.wikipedia.org/wiki/William_Babell|Baroque
Stanley Babin|1932|2010|https://en.wikipedia.org/wiki/Stanley_Babin|Unknown
Salvador Bacarisse|1898|1963|https://en.wikipedia.org/wiki/Salvador_Bacarisse|Unknown
Grażyna Bacewicz|1909|1969|https://en.wikipedia.org/wiki/Gra%C5%BCyna_Bacewicz|Unknown
Carl Philipp Emanuel Bach|1714|1788|https://en.wikipedia.org/wiki/Carl_Philipp_Emanuel_Bach|Baroque-Classical
Georg Christoph Bach|1642|1697|https://en.wikipedia.org/wiki/Georg_Christoph_Bach|Baroque
Gottfried Heinrich Bach|1724|1763|https://en.wikipedia.org/wiki/Gottfried_Heinrich_Bach|Unknown
Heinrich Bach|1615|1692|https://en.wikipedia.org/wiki/Heinrich_Bach|Baroque
Carlos Berlanga|1959|2002|https://en.wikipedia.org/wiki/Carlos_Berlanga|Unknown
Johann Bernhard Bach|1676|1749|https://en.wikipedia.org/wiki/Johann_Bernhard_Bach|Baroque
Johann Bernhard Bach|1700|1743|https://en.wikipedia.org/wiki/Johann_Bernhard_Bach_(the_younger)|Baroque
Johann Christian Bach|1735|1782|https://en.wikipedia.org/wiki/Johann_Christian_Bach|Baroque-Classical
Johann Christoph Bach|1642|1703|https://en.wikipedia.org/wiki/Johann_Christoph_Bach|Baroque
Johann Christoph Friedrich Bach|1732|1795|https://en.wikipedia.org/wiki/Johann_Christoph_Friedrich_Bach|Classical-era
Johann Ernst Bach|1722|1777|https://en.wikipedia.org/wiki/Johann_Ernst_Bach_(musician_at_Saxe-Weimar)|Unknown
Johann Lorenz Bach|1695|1773|https://en.wikipedia.org/wiki/Johann_Lorenz_Bach|Baroque-Classical
Johann Ludwig Bach|1677|1731|https://en.wikipedia.org/wiki/Johann_Ludwig_Bach|Baroque
Johann Michael Bach|1648|1694|https://en.wikipedia.org/wiki/Johann_Michael_Bach|Baroque
Johann Nicolaus Bach|1669|1753|https://en.wikipedia.org/wiki/Johann_Nicolaus_Bach|Baroque-Classical
Johann Sebastian Bach|1685|1750|https://en.wikipedia.org/wiki/Johann_Sebastian_Bach|Baroque-Classical
Maria Bach|1896|1978|https://en.wikipedia.org/wiki/Maria_Bach|Unknown
Wilhelm Friedemann Bach|1710|1784|https://en.wikipedia.org/wiki/Wilhelm_Friedemann_Bach|Baroque-Classical
Wilhelm Friedrich Ernst Bach|1759|1845|https://en.wikipedia.org/wiki/Wilhelm_Friedrich_Ernst_Bach|Classical-era
Francis Edward Bache|1833|1858|https://en.wikipedia.org/wiki/Francis_Edward_Bache|Romantic-era
Daniel Bacheler|1572|1619|https://en.wikipedia.org/wiki/Daniel_Bacheler|Renaissance-Baroque
Alfred Bachelet|1864|1944|https://en.wikipedia.org/w/index.php?title=Alfred_Bachelet&action=edit&redlink=1|Unknown
Sven|1919|1994|https://en.wikipedia.org/wiki/Sven-Erik_B%C3%A4ck|Unknown
Agathe Backer|1847|1907|https://en.wikipedia.org/wiki/Agathe_Backer-Gr%C3%B8ndahl|Unknown
Fridtjof Backer|1885|1959|https://en.wikipedia.org/wiki/Fridtjof_Backer-Gr%C3%B8ndahl|Unknown
Johann Georg Heinrich Backofen|1768|1830|https://en.wikipedia.org/wiki/Johann_Georg_Heinrich_Backofen|Classical-era
Ernst Bacon|1898|1990|https://en.wikipedia.org/wiki/Ernst_Bacon|Unknown
Rosa Giacinta Badalla|1660|1710|https://en.wikipedia.org/wiki/Rosa_Giacinta_Badalla|Baroque
Tekla Bądarzewska|1834|1861|https://en.wikipedia.org/wiki/Tekla_B%C4%85darzewska-Baranowska|Unknown
Baden Powell|1937|2000|https://en.wikipedia.org/wiki/Baden_Powell_de_Aquino|Unknown
Carlo Agostino Badia|1672|1738|https://en.wikipedia.org/wiki/Carlo_Agostino_Badia|Baroque
Henk Badings|1907|1987|https://en.wikipedia.org/wiki/Henk_Badings|Unknown
Heinrich Baermann|1784|1847|https://en.wikipedia.org/wiki/Heinrich_Baermann|Unknown
Carlos Baguer|1768|1808|https://en.wikipedia.org/wiki/Carlos_Baguer|Classical-era
Pierre Baillot|1771|1842|https://en.wikipedia.org/wiki/Pierre_Baillot|Unknown
Giuseppe Baini|1775|1844|https://en.wikipedia.org/wiki/Giuseppe_Baini|Unknown
Edgar Bainton|1880|1956|https://en.wikipedia.org/wiki/Edgar_Bainton|Unknown
Tadeusz Baird|1928|1981|https://en.wikipedia.org/wiki/Tadeusz_Baird|Unknown
Edward Bairstow|1874|1946|https://en.wikipedia.org/wiki/Edward_Bairstow|Unknown
Bálint Bakfark|1530|1576|https://en.wikipedia.org/wiki/B%C3%A1lint_Bakfark|Renaissance
Mily Balakirev|1837|1910|https://en.wikipedia.org/wiki/Mily_Balakirev|Romantic-era
Andrei Melitonovich Balanchivadze|1906|1992|https://en.wikipedia.org/wiki/Andria_Balanchivadze|Unknown
Meliton Balanchivadze|1862|1937|https://en.wikipedia.org/wiki/Meliton_Balanchivadze|Unknown
Sergey Balasanian|1902|1982|https://en.wikipedia.org/wiki/Sergey_Balasanian|Unknown
Giovanna Bruna Baldacci|1886|1910|https://en.wikipedia.org/wiki/Giovanna_Bruna_Baldacci|Unknown
Claude Balbastre|1724|1799|https://en.wikipedia.org/wiki/Claude_Balbastre|Classical-era
Pietro Baldassare|1683|1768|https://en.wikipedia.org/wiki/Pietro_Baldassare|Baroque-Classical
João José Baldi|1770|1816|https://en.wikipedia.org/wiki/Jo%C3%A3o_Jos%C3%A9_Baldi|Classical-era
Michael William Balfe|1808|1870|https://en.wikipedia.org/wiki/Michael_William_Balfe|Romantic-era
Jean Balissat|1936|2007|https://en.wikipedia.org/wiki/Jean_Balissat|Unknown
Hank Ballard|1936|2003|https://en.wikipedia.org/wiki/Hank_Ballard|Unknown
Robert Ballard|1575|1645|https://en.wikipedia.org/wiki/Robert_Ballard_(lutenist)|Unknown
Carl Christian Nicolaj Balle|1806|1855|https://en.wikipedia.org/wiki/Carl_Christian_Nicolaj_Balle|Unknown
Esther Ballou|1915|1973|https://en.wikipedia.org/wiki/Esther_Ballou|Unknown
Ernő Balogh|1897|1989|https://en.wikipedia.org/wiki/Ern%C5%91_Balogh|Unknown
Puchi Balseiro|1926|2007|https://en.wikipedia.org/wiki/Puchi_Balseiro|Unknown
Thomas Baltzar|1631|1663|https://en.wikipedia.org/wiki/Thomas_Baltzar|Baroque
Adriano Banchieri|1568|1634|https://en.wikipedia.org/wiki/Adriano_Banchieri|Renaissance-Baroque
Gilbert Banester|1430|1487|https://en.wikipedia.org/wiki/Gilbert_Banester|Renaissance
Raffaello de Banfield|1922|2008|https://en.wikipedia.org/wiki/Raffaello_de_Banfield|Unknown
John Banister|1625|1679|https://en.wikipedia.org/wiki/John_Banister_(composer)|Unknown
Don Banks|1923|1980|https://en.wikipedia.org/wiki/Don_Banks|Unknown
Granville Bantock|1868|1946|https://en.wikipedia.org/wiki/Granville_Bantock|Romantic-era
Seymour Barab|1921|2014|https://en.wikipedia.org/wiki/Seymour_Barab|Unknown
Krešimir Baranović|1894|1975|https://en.wikipedia.org/wiki/Kre%C5%A1imir_Baranovi%C4%87|Unknown
Barbara of Portugal|1711|1758|https://en.wikipedia.org/wiki/Barbara_of_Portugal|Baroque-Classical
Bartolomeo Barbarino|1568|1617|https://en.wikipedia.org/wiki/Bartolomeo_Barbarino|Renaissance-Baroque
Emanuele Barbella|1718|1777|https://en.wikipedia.org/wiki/Emanuele_Barbella|Unknown
Samuel Barber|1910|1981|https://en.wikipedia.org/wiki/Samuel_Barber|Unknown
Mansi Barberis|1899|1986|https://en.wikipedia.org/wiki/Mansi_Barberis|Unknown
Giulio Cesare Barbetta|1540|1603|https://en.wikipedia.org/w/index.php?title=Giulio_Cesare_Barbetta&action=edit&redlink=1|Unknown
Francisco Asenjo Barbieri|1823|1894|https://en.wikipedia.org/wiki/Francisco_Asenjo_Barbieri|Unknown
Jacobus Barbireau|1455|1491|https://en.wikipedia.org/wiki/Jacobus_Barbireau|Renaissance
Cacilda Borges Barbosa|1914|2010|https://en.wikipedia.org/wiki/Cacilda_Borges_Barbosa|Unknown
Agustín Bardi|1884|1941|https://en.wikipedia.org/wiki/Agust%C3%ADn_Bardi|Unknown
Woldemar Bargiel|1828|1897|https://en.wikipedia.org/wiki/Woldemar_Bargiel|Unknown
Antonino Barges|1547|1565|https://en.wikipedia.org/wiki/Antonino_Barges|Renaissance
Sabine Baring|1834|1924|https://en.wikipedia.org/wiki/Sabine_Baring-Gould|Unknown
Alexandre Barjansky|1883|1961|https://en.wikipedia.org/wiki/Alexandre_Barjansky|Unknown
Warren Barker|1923|2006|https://en.wikipedia.org/wiki/Warren_Barker|Unknown
Wayne Barlow|1912|1996|https://en.wikipedia.org/wiki/Wayne_Barlow|Unknown
Charlotte Alington Barnard|1830|1869|https://en.wikipedia.org/wiki/Charlotte_Alington_Barnard|Unknown
Joseph Barnby|1838|1896|https://en.wikipedia.org/wiki/Joseph_Barnby|Unknown
Christian Barnekow|1837|1913|https://en.wikipedia.org/wiki/Christian_Barnekow|Unknown
Milton Barnes|1931|2001|https://en.wikipedia.org/wiki/Milton_Barnes_(composer)|Unknown
Alice Barnett|1886|1975|https://en.wikipedia.org/wiki/Alice_Barnett|Unknown
Charles Lloyd Barnhouse|1865|1929|https://en.wikipedia.org/wiki/Charles_Lloyd_Barnhouse|Unknown
Ethel Barns|1874|1948|https://en.wikipedia.org/wiki/Ethel_Barns|Unknown
Ernst Gottlieb Baron|1696|1760|https://en.wikipedia.org/wiki/Ernst_Gottlieb_Baron|Baroque-Classical
Leonora Baroni|1611|1670|https://en.wikipedia.org/wiki/Leonora_Baroni|Baroque
Jean Barraqué|1928|1973|https://en.wikipedia.org/wiki/Jean_Barraqu%C3%A9|Unknown
Carmen Barradas|1888|1963|https://en.wikipedia.org/wiki/Carmen_Barradas|Unknown
Elsa Barraine|1910|1999|https://en.wikipedia.org/wiki/Elsa_Barraine|Unknown
Henry Barraud|1900|1997|https://en.wikipedia.org/wiki/Henry_Barraud|Unknown
Tomás Barrera Saavedra|1870|1938|https://en.wikipedia.org/w/index.php?title=Tom%C3%A1s_Barrera_Saavedra&action=edit&redlink=1|Unknown
Jean Barrière|1707|1747|https://en.wikipedia.org/wiki/Jean_Barri%C3%A8re|Unknown
Agustín Barrios|1885|1944|https://en.wikipedia.org/wiki/Agust%C3%ADn_Barrios|Unknown
Ángel Barrios|1882|1964|https://en.wikipedia.org/wiki/%C3%81ngel_Barrios|Unknown
José Barros|1915|2007|https://en.wikipedia.org/wiki/Jos%C3%A9_Barros|Unknown
John Barry|1933|2011|https://en.wikipedia.org/wiki/John_Barry_(composer)|Unknown
Francesco Barsanti|1690|1772|https://en.wikipedia.org/wiki/Francesco_Barsanti|Baroque-Classical
Richard Barth|1850|1908|https://en.wikipedia.org/wiki/Richard_Barth|Unknown
Cecilia Maria Barthélemon|1769|1840|https://en.wikipedia.org/wiki/Cecilia_Maria_Barth%C3%A9lemon|Classical-era
François Hippolyte Barthélemon|1741|1808|https://en.wikipedia.org/wiki/Fran%C3%A7ois_Hippolyte_Barth%C3%A9lemon|Unknown
Maria Barthélemon|1749|1799|https://en.wikipedia.org/wiki/Polly_Young|Unknown
Riccardo Barthelemy|1869|1937|https://en.wikipedia.org/wiki/Riccardo_Barthelemy|Unknown
Johan Bartholdy|1853|1904|https://en.wikipedia.org/wiki/Johan_Bartholdy|Unknown
Béla Bartók|1881|1945|https://en.wikipedia.org/wiki/B%C3%A9la_Bart%C3%B3k|Unknown
Bartolino da Padova|1365|1405|https://en.wikipedia.org/wiki/Bartolino_da_Padova|url-Medieval
Angelo Michele Bartolotti|1615|1696|https://en.wikipedia.org/wiki/Angelo_Michele_Bartolotti|Baroque
Count Basie|1904|1984|https://en.wikipedia.org/wiki/Count_Basie|Unknown
Adriana Basile|1580|1640|https://en.wikipedia.org/wiki/Adriana_Basile|Baroque
Adrien Basin|1457|1498|https://en.wikipedia.org/wiki/Adrien_Basin|Renaissance
Philippe Basiron|1449|1491|https://en.wikipedia.org/wiki/Philippe_Basiron|Renaissance
Veniamin Basner|1925|1996|https://en.wikipedia.org/wiki/Veniamin_Basner|Unknown
Roderich Bass|1873|1933|https://en.wikipedia.org/w/index.php?title=Roderich_Bass&action=edit&redlink=1|Unknown
Francesco Maria Bassani|1650|1700|https://en.wikipedia.org/wiki/Francesco_Maria_Bazzani|Unknown
Giovanni Battista Bassani|1650|1716|https://en.wikipedia.org/wiki/Giovanni_Battista_Bassani|Baroque
Orazio Bassani|1570|1615|https://en.wikipedia.org/wiki/Orazio_Bassani|Renaissance-Baroque
Giovanni Bassano|1558|1617|https://en.wikipedia.org/wiki/Giovanni_Bassano|Renaissance-Baroque
Luigi Bassi|1833|1871|https://en.wikipedia.org/wiki/Luigi_Bassi_(clarinetist)|Unknown
John Baston|1708|1739|https://en.wikipedia.org/wiki/John_Baston|Baroque
Josquin Baston|1542|1563|https://en.wikipedia.org/wiki/Josquin_Baston|Renaissance
Stanley Bate|1911|1959|https://en.wikipedia.org/wiki/Stanley_Bate|Unknown
Thomas Bateson|1570|1630|https://en.wikipedia.org/wiki/Thomas_Bateson|Renaissance-Baroque
Hubert Bath|1883|1945|https://en.wikipedia.org/wiki/Hubert_Bath|Unknown
Rhené|1879|1940|https://en.wikipedia.org/wiki/Rhen%C3%A9-Baton|Unknown
Adrian Batten|1591|1637|https://en.wikipedia.org/wiki/Adrian_Batten|Unknown
Jonathan Battishill|1738|1801|https://en.wikipedia.org/wiki/Jonathan_Battishill|Unknown
Marion Bauer|1882|1955|https://en.wikipedia.org/wiki/Marion_Bauer|Unknown
Noel Bauldeweyn|1480|1513|https://en.wikipedia.org/wiki/Noel_Bauldeweyn|Renaissance
Kārlis Baumanis|1835|1905|https://en.wikipedia.org/wiki/K%C4%81rlis_Baumanis|Unknown
Friedrich Baumfelder|1836|1916|https://en.wikipedia.org/wiki/Friedrich_Baumfelder|Romantic-era
Jürg Baur|1918|2010|https://en.wikipedia.org/wiki/J%C3%BCrg_Baur|Unknown
Juan Bautista Plaza|1898|1965|https://en.wikipedia.org/wiki/Juan_Bautista_Plaza|Unknown
Sophie Bawr|1773|1860|https://en.wikipedia.org/wiki/Sophie_Bawr|Classical-Romantic
Arnold Bax|1883|1953|https://en.wikipedia.org/wiki/Arnold_Bax|Unknown
Marie Emmanuelle Bayon Louis|1746|1825|https://en.wikipedia.org/wiki/Marie_Emmanuelle_Bayon_Louis|Classical-era
François Bazin|1816|1878|https://en.wikipedia.org/wiki/Fran%C3%A7ois_Bazin_(composer)|Unknown
Nisar Bazmi|1925|2007|https://en.wikipedia.org/wiki/Nisar_Bazmi|Unknown
Cyprian Bazylik|1535|1600|https://en.wikipedia.org/wiki/Cyprian_Bazylik|Renaissance
Antonio Bazzini|1818|1897|https://en.wikipedia.org/wiki/Antonio_Bazzini|Romantic-era
Amy Beach|1867|1944|https://en.wikipedia.org/wiki/Amy_Beach|Romantic-era
Robert Beadell|1925|1994|https://en.wikipedia.org/wiki/Robert_Beadell|Unknown
Pierre Beauchamp|1631|1705|https://en.wikipedia.org/wiki/Pierre_Beauchamp|Unknown
Jean|1734|1794|https://en.wikipedia.org/wiki/Jean-Jacques_Beauvarlet-Charpentier|Unknown
Jack Beaver|1900|1963|https://en.wikipedia.org/wiki/Jack_Beaver|Unknown
Gilbert Bécaud|1927|2001|https://en.wikipedia.org/wiki/Gilbert_B%C3%A9caud|Unknown
Marguerite Béclard d|1884|1964|https://en.wikipedia.org/wiki/Marguerite_B%C3%A9clard_d%27Harcourt|Unknown
Giuseppe Becce|1877|1973|https://en.wikipedia.org/wiki/Giuseppe_Becce|Unknown
Gustavo Becerra|1925|2010|https://en.wikipedia.org/wiki/Gustavo_Becerra-Schmidt|Unknown
Sidney Bechet|1897|1959|https://en.wikipedia.org/wiki/Sidney_Bechet|Unknown
Conrad Beck|1901|1989|https://en.wikipedia.org/wiki/Conrad_Beck|Unknown
Franz Ignaz Beck|1734|1809|https://en.wikipedia.org/wiki/Franz_Ignaz_Beck|Classical-era
Albert Becker|1834|1899|https://en.wikipedia.org/wiki/Albert_Becker_(composer)|Unknown
Dietrich Becker|1623|1679|https://en.wikipedia.org/wiki/Dietrich_Becker|Baroque
Hugo Becker|1863|1941|https://en.wikipedia.org/wiki/Hugo_Becker|Unknown
Jean Becker|1833|1884|https://en.wikipedia.org/wiki/Jean_Becker_(violinist)|Unknown
John J|1886|1961|https://en.wikipedia.org/wiki/John_J._Becker|Unknown
Lars Magnus Béen|1820|1905|https://en.wikipedia.org/w/index.php?title=Lars_Magnus_B%C3%A9en&action=edit&redlink=1|Unknown
Joseph Beer|1744|1811|https://en.wikipedia.org/wiki/Joseph_Beer_(clarinetist)|Unknown
Joseph Beer|1908|1987|https://en.wikipedia.org/wiki/Joseph_Beer|Unknown
Max Josef Beer|1851|1908|https://en.wikipedia.org/wiki/Max_Josef_Beer|Romantic-era
Jack Beeson|1921|2010|https://en.wikipedia.org/wiki/Jack_Beeson|Unknown
Ludwig van Beethoven|1770|1827|https://en.wikipedia.org/wiki/Ludwig_van_Beethoven|Classical-Romantic
Franz Behr|1837|1898|https://en.wikipedia.org/wiki/Franz_Behr|Unknown
Jeanne Behrend|1912|1988|https://en.wikipedia.org/wiki/Jeanne_Behrend|Unknown
Bix Beiderbecke|1903|1931|https://en.wikipedia.org/wiki/Bix_Beiderbecke|Unknown
Jeanne Beijerman|1878|1969|https://en.wikipedia.org/wiki/Jeanne_Beijerman-Walraven|Unknown
Carl Beines|1869|1950|https://en.wikipedia.org/wiki/Carl_Beines|Unknown
Sadao Bekku|1922|2012|https://en.wikipedia.org/wiki/Sadao_Bekku|Unknown
Supply Belcher|1751|1836|https://en.wikipedia.org/wiki/Supply_Belcher|Unknown
Laurent Belissen|1693|1762|https://en.wikipedia.org/wiki/Laurent_Belissen|Baroque-Classical
William Henry Bell|1873|1946|https://en.wikipedia.org/wiki/William_Henry_Bell|Romantic-era
Ján Levoslav Bella|1843|1936|https://en.wikipedia.org/wiki/J%C3%A1n_Levoslav_Bella|Unknown
Vincenzo Bellavere|1541|1587|https://en.wikipedia.org/wiki/Vincenzo_Bellavere|Renaissance
Giulio Belli|1560|1621|https://en.wikipedia.org/wiki/Giulio_Belli|Renaissance-Baroque
Vincenzo Bellini|1801|1835|https://en.wikipedia.org/wiki/Vincenzo_Bellini|Romantic-era
Paolo Benedetto Bellinzani|1682|1757|https://en.wikipedia.org/wiki/Paolo_Benedetto_Bellinzani|Baroque-Classical
Carl Michael Bellman|1740|1795|https://en.wikipedia.org/wiki/Carl_Michael_Bellman|Unknown
Teresa Belloc|1784|1855|https://en.wikipedia.org/wiki/Teresa_Belloc-Giorgi|Unknown
Herman Bellstedt|1858|1926|https://en.wikipedia.org/wiki/Herman_Bellstedt|Unknown
Herman Bemberg|1859|1931|https://en.wikipedia.org/wiki/Herman_Bemberg|Unknown
Antonia Bembo|1640|1720|https://en.wikipedia.org/wiki/Antonia_Bembo|Baroque
Ralph Benatzky|1884|1957|https://en.wikipedia.org/wiki/Ralph_Benatzky|Unknown
Carl Hermann Heinrich Benda|1748|1836|https://en.wikipedia.org/w/index.php?title=Carl_Hermann_Heinrich_Benda&action=edit&redlink=1|Unknown
Felix Benda|1708|1768|https://en.wikipedia.org/wiki/Felix_Benda|Baroque-Classical
Franz Benda|1709|1786|https://en.wikipedia.org/wiki/Franz_Benda|Baroque-Classical
Friedrich Benda|1745|1814|https://en.wikipedia.org/wiki/Friedrich_Benda|Unknown
Jiří Antonín Benda|1722|1795|https://en.wikipedia.org/wiki/Ji%C5%99%C3%AD_Anton%C3%ADn_Benda|Classical-era
Johann Benda|1713|1752|https://en.wikipedia.org/w/index.php?title=Johann_Benda&action=edit&redlink=1|Unknown
Joseph Benda|1724|1804|https://en.wikipedia.org/wiki/Joseph_Benda|Unknown
Sebastian Benda|1926|2003|https://en.wikipedia.org/w/index.php?title=Sebastian_Benda&action=edit&redlink=1|Unknown
Franz Bendel|1833|1874|https://en.wikipedia.org/wiki/Franz_Bendel|Unknown
Victor Bendix|1851|1926|https://en.wikipedia.org/wiki/Victor_Bendix|Unknown
Karel Bendl|1838|1897|https://en.wikipedia.org/wiki/Karel_Bendl|Unknown
Julius Benedict|1814|1856|https://en.wikipedia.org/wiki/Julius_Benedict|Unknown
Juraj Beneš|1940|2004|https://en.wikipedia.org/wiki/Juraj_Bene%C5%A1|Unknown
Orazio Benevoli|1605|1672|https://en.wikipedia.org/wiki/Orazio_Benevoli|Baroque
Soledad Bengoecha de Cármena|1849|1893|https://en.wikipedia.org/wiki/Soledad_Bengoecha_de_C%C3%A1rmena|Unknown
Paul Ben|1897|1984|https://en.wikipedia.org/wiki/Paul_Ben-Haim|Unknown
Arthur Benjamin|1893|1960|https://en.wikipedia.org/wiki/Arthur_Benjamin|Unknown
Heinz Benker|1921|2000|https://en.wikipedia.org/w/index.php?title=Heinz_Benker&action=edit&redlink=1|Unknown
John Bennet|1575|1614|https://en.wikipedia.org/wiki/John_Bennet_(composer)|Unknown
John Bennett|1735|1784|https://en.wikipedia.org/wiki/John_Bennett_(composer)|Unknown
Richard Rodney Bennett|1936|2012|https://en.wikipedia.org/wiki/Richard_Rodney_Bennett|Unknown
Robert Russell Bennett|1894|1981|https://en.wikipedia.org/wiki/Robert_Russell_Bennett|Unknown
William Sterndale Bennett|1816|1875|https://en.wikipedia.org/wiki/William_Sterndale_Bennett|Romantic-era
Peter Benoit|1834|1901|https://en.wikipedia.org/wiki/Peter_Benoit|Romantic-era
Jørgen Bentzon|1897|1951|https://en.wikipedia.org/wiki/J%C3%B8rgen_Bentzon|Unknown
Niels Viggo Bentzon|1919|2000|https://en.wikipedia.org/wiki/Niels_Viggo_Bentzon|Unknown
Pierre|1780|1857|https://en.wikipedia.org/wiki/Pierre-Jean_de_B%C3%A9ranger|Unknown
Angelo Berardi|1636|1694|https://en.wikipedia.org/wiki/Angelo_Berardi|Baroque
Frédéric Bérat|1801|1855|https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_B%C3%A9rat|Unknown
Cathy Berberian|1925|1983|https://en.wikipedia.org/wiki/Cathy_Berberian|Unknown
Jacquet de Berchem|1505|1567|https://en.wikipedia.org/wiki/Jacquet_de_Berchem|Renaissance
Maxim Berezovsky|1745|1777|https://en.wikipedia.org/wiki/Maksym_Berezovsky|Unknown
Alban Berg|1885|1935|https://en.wikipedia.org/wiki/Alban_Berg|Unknown
Gunnar Berg|1909|1989|https://en.wikipedia.org/wiki/Gunnar_Berg_(composer)|Unknown
Natanael Berg|1879|1957|https://en.wikipedia.org/wiki/Natanael_Berg|Unknown
Irénée Berge|1867|1926|https://en.wikipedia.org/wiki/Ir%C3%A9n%C3%A9e_Berge|Unknown
